City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Miles City,US,2022-01-22 23:19:25,46.4083,-105.8406,43.52,65,100,14.97
296,Westport,US,2022-01-22 23:16:53,41.1415,-73.3579,28.54,70,0,3.0
297,Tashtagol,RU,2022-01-22 23:19:25,52.7657,87.8894,-5.98,100,56,2.73
298,Vila Velha,BR,2022-01-22 23:19:25,-20.3297,-40.2925,78.44,82,0,2.3
299,Akureyri,IS,2022-01-22 23:19:26,65.6835,-18.0878,35.53,80,100,12.66
300,Bayir,TR,2022-01-22 23:19:26,37.2687,28.2167,32.52,90,98,10.18
301,Aksu,CN,2022-01-22 23:19:26,41.1231,80.2644,23.77,56,77,3.38
302,Russellville,US,2022-01-22 23:19:27,35.2784,-93.1338,44.74,34,0,6.91
303,Masterton,NZ,2022-01-22 23:19:27,-40.9597,175.6575,70.97,45,5,6.02
304,Saint-Francois,FR,2022-01-22 23:19:27,46.4154,3.9054,37.47,89,75,0.0
305,Peleduy,RU,2022-01-22 23:19:28,59.6289,112.7406,-13.61,100,95,2.64
306,Kiama,AU,2022-01-22 23:19:28,-34.6833,150.8667,76.37,80,84,6.64
307,Fare,PF,2022-01-22 23:19:28,-16.7,-151.0167,80.37,79,100,14.76
308,Labuhan,ID,2022-01-22 23:19:29,-6.8844,112.2051,76.84,88,100,7.54
309,Gezing,AT,2022-01-22 23:19:29,47.9178,13.1299,36.01,99,75,3.44
310,Ler,SS,2022-01-22 23:19:29,8.3018,30.1418,76.57,29,87,5.1
311,Angatuba,BR,2022-01-22 23:19:29,-23.4897,-48.4128,73.89,65,0,6.71
312,Chuy,UY,2022-01-22 23:19:30,-33.6971,-53.4616,76.93,92,29,5.84
313,Nome,US,2022-01-22 23:19:30,64.5011,-165.4064,6.87,85,100,5.75
314,Port-Gentil,GA,2022-01-22 23:19:30,-0.7193,8.7815,80.53,82,69,9.28
315,Hasaki,JP,2022-01-22 23:19:31,35.7333,140.8333,36.28,79,100,8.81
316,Leningradskiy,RU,2022-01-22 23:20:31,69.3833,178.4167,-18.71,92,100,14.9
317,Deputatskiy,RU,2022-01-22 23:20:31,69.3,139.9,-7.37,97,100,4.63
318,Seoul,KR,2022-01-22 23:17:31,37.5683,126.9778,29.71,63,0,4.61
319,Gravdal,NO,2022-01-22 23:20:32,68.1214,13.5031,39.94,78,100,32.26
320,Dubrovka,RU,2022-01-22 23:20:32,53.6907,33.5071,17.58,100,96,4.18
321,Halifax,CA,2022-01-22 23:19:56,44.6453,-63.5724,20.21,85,100,4.0
322,Mantua,IT,2022-01-22 23:20:32,45.1667,10.7833,42.28,89,6,1.99
323,Killybegs,IE,2022-01-22 23:20:32,54.6333,-8.45,42.46,78,100,11.14
324,Desur,IN,2022-01-22 23:19:19,12.4333,79.4833,70.77,96,24,6.02
325,Nuuk,GL,2022-01-22 23:20:33,64.1835,-51.7216,14.88,72,100,11.99
326,Lola,GN,2022-01-22 23:20:33,7.8,-8.5333,70.09,20,19,3.06
327,Gold Coast,AU,2022-01-22 23:20:33,-28.0,153.4333,80.35,80,40,8.01
328,Awjilah,LY,2022-01-22 23:20:34,29.1081,21.2869,52.54,56,0,8.93
329,Harnosand,SE,2022-01-22 23:20:34,62.6323,17.9379,30.99,87,100,8.19
330,Laguna,US,2022-01-22 23:20:34,38.421,-121.4238,69.19,63,0,1.99
331,Touros,BR,2022-01-22 23:20:34,-5.1989,-35.4608,81.5,71,2,11.41
332,Grindavik,IS,2022-01-22 23:20:35,63.8424,-22.4338,34.27,93,75,23.02
333,Karpogory,RU,2022-01-22 23:20:35,64.0019,44.4451,-3.48,99,37,4.03
334,Saint-Augustin,CA,2022-01-22 23:20:35,51.226,-58.6502,-3.33,100,18,3.13
335,Udachnyy,RU,2022-01-22 23:20:36,66.4167,112.4,-13.47,99,37,3.87
336,Tanete,ID,2022-01-22 23:20:36,-3.9443,119.7848,76.26,91,84,4.16
337,Fort Saint James,CA,2022-01-22 23:20:36,54.4333,-124.25,34.34,95,100,2.01
338,Caravelas,BR,2022-01-22 23:20:37,-17.7125,-39.2481,76.93,81,10,6.26
339,Waitati,NZ,2022-01-22 23:20:37,-45.75,170.5667,61.81,57,64,9.35
340,Jabinyanah,TN,2022-01-22 23:20:37,35.035,10.9081,51.6,68,95,9.95
341,Sorland,NO,2022-01-22 23:20:37,67.667,12.6934,39.94,88,100,27.07
342,Motygino,RU,2022-01-22 23:20:38,58.1831,94.7592,-15.21,100,99,2.44
343,San Cristobal,VE,2022-01-22 23:20:38,7.7669,-72.225,75.38,73,25,3.04
344,Tomatlan,MX,2022-01-22 23:20:38,19.9333,-105.25,82.53,58,27,8.97
345,Mohan,IN,2022-01-22 23:20:39,26.7833,80.6833,53.55,66,67,9.6
346,Vestmanna,FO,2022-01-22 23:20:39,62.1564,-7.1664,45.52,87,100,16.11
347,Pabellon De Hidalgo,MX,2022-01-22 23:20:39,22.1667,-102.35,70.59,26,49,17.49
348,Riyadh,SA,2022-01-22 23:17:20,24.6877,46.7219,46.54,27,0,6.53
349,Kayerkan,RU,2022-01-22 23:20:39,69.3497,87.7602,12.52,92,100,21.5
350,Sakhon Nakhon,TH,2022-01-22 23:20:40,17.1612,104.1472,67.95,100,75,0.0
351,Jalu,LY,2022-01-22 23:20:40,29.0331,21.5482,52.54,53,0,8.97
352,Cravo Norte,CO,2022-01-22 23:20:40,6.3017,-70.2041,84.34,49,80,6.04
353,Kysyl-Syr,RU,2022-01-22 23:20:41,63.8986,122.7617,-20.0,100,93,3.56
354,Wellington,NZ,2022-01-22 23:20:23,-41.2866,174.7756,69.76,76,100,8.05
355,Mogadishu,SO,2022-01-22 23:20:41,2.0371,45.3438,77.32,77,100,20.65
356,Russell,US,2022-01-22 23:20:42,32.3502,-85.1999,46.0,79,0,0.0
357,Svetlogorsk,BY,2022-01-22 23:20:42,52.6333,29.7333,15.35,93,99,9.4
358,Churapcha,RU,2022-01-22 23:20:42,62.0025,132.4325,-16.51,99,100,1.79
359,Freeport,US,2022-01-22 23:20:42,40.6576,-73.5832,29.17,65,0,1.01
360,Nyrob,RU,2022-01-22 23:20:43,60.733,56.7202,-7.96,100,100,2.53
361,Cayenne,GF,2022-01-22 23:20:43,4.9333,-52.3333,76.08,91,0,1.01
362,Phonhong,LA,2022-01-22 23:20:43,18.5007,102.4166,64.22,94,53,2.3
363,Buala,SB,2022-01-22 23:20:43,-8.145,159.5921,85.66,72,26,8.03
364,Tatui,BR,2022-01-22 23:20:44,-23.3556,-47.8569,73.67,62,0,7.43
365,Marienburg,PL,2022-01-22 23:21:44,54.0359,19.0266,33.12,82,99,8.43
366,Iskateley,RU,2022-01-22 23:21:44,67.6803,53.1512,14.18,96,100,9.01
367,Kirakira,SB,2022-01-22 23:21:45,-10.4544,161.9205,85.33,73,81,9.53
368,Tabou,CI,2022-01-22 23:21:46,4.423,-7.3528,78.42,82,5,9.95
369,Moron,AR,2022-01-22 23:21:46,-34.6534,-58.6198,71.35,77,71,8.84
370,Ponta Delgada,PT,2022-01-22 23:21:46,37.7333,-25.6667,60.49,67,75,5.75
371,Half Moon Bay,US,2022-01-22 23:21:47,37.4636,-122.4286,69.64,36,0,8.05
372,Kembe,CF,2022-01-22 23:21:47,4.6228,21.8865,70.97,35,54,3.56
373,Batagay,RU,2022-01-22 23:21:47,67.6333,134.6333,-15.43,97,100,2.73
374,Douentza,ML,2022-01-22 23:21:48,14.9951,-2.9517,65.57,15,45,6.49
375,Santa Ana,US,2022-01-22 23:21:48,33.7456,-117.8678,74.08,20,20,11.99
376,Youghal,IE,2022-01-22 23:21:48,51.95,-7.8506,44.02,90,20,1.48
377,Malia,GR,2022-01-22 23:21:48,35.2833,25.4667,46.26,75,100,20.6
378,Petlawad,IN,2022-01-22 23:21:49,23.0,74.8,54.75,62,0,7.18
379,Ibipeba,BR,2022-01-22 23:21:49,-11.6408,-42.0111,74.79,66,97,2.89
380,Pedernales,DO,2022-01-22 23:21:49,18.0384,-71.744,78.44,66,2,6.08
381,Shakiso,ET,2022-01-22 23:21:50,5.75,38.9167,55.51,44,92,3.71
382,Novouzensk,RU,2022-01-22 23:21:50,50.4592,48.1431,22.89,95,100,12.59
383,Lowestoft,GB,2022-01-22 23:21:50,52.4752,1.7516,41.95,93,63,5.77
384,Port Augusta,AU,2022-01-22 23:19:20,-32.5,137.7667,75.7,71,88,16.33
385,Ewa Beach,US,2022-01-22 23:17:58,21.3156,-158.0072,82.35,57,20,8.05
386,Zonguldak,TR,2022-01-22 23:21:51,41.25,31.8333,26.73,98,100,5.28
387,Suixi,CN,2022-01-22 23:21:51,33.8907,116.7747,36.43,89,100,13.11
388,Brigham City,US,2022-01-22 23:21:24,41.5102,-112.0155,39.18,69,0,1.01
389,Pocone,BR,2022-01-22 23:17:46,-16.2567,-56.6228,83.43,56,35,4.88
390,Zinder,NE,2022-01-22 23:21:51,13.8072,8.9881,60.51,14,15,10.76
391,Iasi,RO,2022-01-22 23:16:58,47.1667,27.6,28.81,78,91,12.66
392,Maragogi,BR,2022-01-22 23:21:52,-9.0122,-35.2225,80.11,74,15,9.33
393,Auki,SB,2022-01-22 23:21:52,-8.7676,160.7034,85.87,69,11,7.05
394,Sulangan,PH,2022-01-22 23:21:52,11.1373,123.7228,78.98,82,66,12.41
395,Komsomolskiy,UZ,2022-01-22 23:21:52,40.4272,71.7189,35.02,80,75,2.3
396,Saldanha,ZA,2022-01-22 23:21:53,-33.0117,17.9442,86.05,66,72,4.72
397,Forbes,AU,2022-01-22 23:21:54,-33.3833,148.0167,73.2,46,2,8.14
398,Cabo San Lucas,MX,2022-01-22 23:18:18,22.8909,-109.9124,79.52,48,20,4.0
399,Ayame,CI,2022-01-22 23:21:54,5.6083,-3.1563,73.38,79,2,2.75
400,Sungai Besar,MY,2022-01-22 23:18:55,3.6746,100.9867,75.25,88,53,3.38
401,Tiarei,PF,2022-01-22 23:21:55,-17.5333,-149.3333,84.22,78,100,19.39
402,Kismayo,SO,2022-01-22 23:21:55,-0.3582,42.5454,77.97,83,88,15.88
403,Port-Cartier,CA,2022-01-22 23:21:55,50.0334,-66.8654,3.74,92,16,3.89
404,Iralaya,HN,2022-01-22 23:21:55,15.0,-83.2333,78.89,80,1,7.18
405,Wagar,SD,2022-01-22 23:21:56,16.1525,36.2032,67.1,64,29,11.5
406,College,US,2022-01-22 23:21:56,64.8569,-147.8028,10.06,77,75,0.0
407,Les Cayes,HT,2022-01-22 23:21:56,18.2,-73.75,77.25,76,62,6.06
408,Yulara,AU,2022-01-22 23:21:56,-25.2406,130.9889,84.04,58,4,11.5
409,Bure,ET,2022-01-22 23:21:57,10.7,37.0667,57.7,61,96,4.18
410,Whitehorse,CA,2022-01-22 23:21:57,60.7161,-135.0538,39.97,69,75,21.85
411,Carballo,ES,2022-01-22 23:21:58,43.213,-8.691,43.68,85,6,3.53
412,Ossora,RU,2022-01-22 23:35:30,59.2353,163.0719,-10.1,84,5,3.13
413,Pangnirtung,CA,2022-01-22 23:35:30,66.1451,-65.7125,0.34,94,100,6.67
414,Taoudenni,ML,2022-01-22 23:35:31,22.6783,-3.9836,65.17,21,91,10.83
415,Northam,GB,2022-01-22 23:35:31,51.0333,-4.2167,43.02,85,59,2.89
416,Esperance,AU,2022-01-22 23:35:31,-33.8667,121.9,66.04,65,61,3.58
417,Port Hedland,AU,2022-01-22 23:35:31,-20.3167,118.5667,86.05,84,40,6.91
418,Santa Lucia,ES,2022-01-22 23:35:32,27.9117,-15.5407,56.52,77,0,4.61
419,Yabelo,ET,2022-01-22 23:35:32,4.8833,38.0833,61.59,31,81,17.43
420,Tabuk,PH,2022-01-22 23:35:33,17.4189,121.4443,72.18,90,50,3.6
421,Bamiantong,CN,2022-01-22 23:35:33,44.9333,130.5333,-3.26,88,96,2.21
422,Santa Isabel Do Rio Negro,BR,2022-01-22 23:35:33,-0.4139,-65.0192,74.23,99,100,2.66
423,Thinadhoo,MV,2022-01-22 23:32:01,0.5333,72.9333,83.17,63,94,15.84
424,Palmerston,AU,2022-01-22 23:35:34,-12.486,130.9833,78.78,94,75,3.44
425,Igdir,TR,2022-01-22 23:35:34,39.9237,44.045,15.73,67,99,3.51
426,Puerto Colombia,CO,2022-01-22 23:35:34,10.9878,-74.9547,80.69,82,8,25.39
427,Dubai,AE,2022-01-22 23:35:18,25.2582,55.3047,61.09,63,20,5.75
428,Sisimiut,GL,2022-01-22 23:35:34,66.9395,-53.6735,6.39,74,100,17.07
429,Beloha,MG,2022-01-22 23:35:35,-25.1667,45.05,76.84,83,98,18.39
430,Aklavik,CA,2022-01-22 23:35:35,68.2191,-135.0107,-3.28,71,75,10.36
431,Triunfo,BR,2022-01-22 23:35:35,-29.9433,-51.7181,95.02,52,67,7.78
432,Camana,PE,2022-01-22 23:35:36,-16.6228,-72.7111,72.52,87,100,8.28
433,Vila Franca Do Campo,PT,2022-01-22 23:35:36,37.7167,-25.4333,60.19,69,70,5.66
434,Quang Ngai,VN,2022-01-22 23:35:36,15.1167,108.8,70.27,92,43,3.38
435,Mount Isa,AU,2022-01-22 23:31:11,-20.7333,139.5,80.37,83,75,6.91
436,Tocopilla,CL,2022-01-22 23:35:37,-22.092,-70.1979,69.76,76,72,9.91
437,Dumas,US,2022-01-22 23:35:37,35.8656,-101.9732,48.11,49,1,10.36
438,Kloulklubed,PW,2022-01-22 23:35:37,7.0419,134.2556,79.3,80,98,22.79
439,Mehamn,NO,2022-01-22 23:35:38,71.0357,27.8492,29.61,79,100,32.57
440,Reconquista,AR,2022-01-22 23:32:52,-29.15,-59.65,95.67,29,52,9.62
441,Bull Savanna,JM,2022-01-22 23:35:38,17.8868,-77.5902,73.76,81,36,6.46
442,Cooma,AU,2022-01-22 23:35:38,-36.2333,149.1333,64.17,72,40,11.5
443,Presidente Medici,BR,2022-01-22 23:35:39,-11.1753,-61.9014,72.46,98,85,4.7
444,Nieuw Amsterdam,SR,2022-01-22 23:35:39,5.8833,-55.0833,76.01,94,40,0.0
445,Neryungri,RU,2022-01-22 23:35:39,56.6709,124.6491,-16.08,100,95,1.74
446,Nueva Loja,EC,2022-01-22 23:35:39,0.0847,-76.8828,78.03,78,69,1.54
447,Kabompo,ZM,2022-01-22 23:35:40,-13.5927,24.2008,62.53,96,61,4.97
448,Yelizovo,RU,2022-01-22 23:35:40,53.1873,158.3805,10.54,72,0,7.0
449,Edson,CA,2022-01-22 23:35:40,53.5835,-116.4356,50.14,34,1,19.57
450,Adre,TD,2022-01-22 23:35:41,13.4667,22.2,62.89,13,98,9.8
451,Pitimbu,BR,2022-01-22 23:35:41,-7.4706,-34.8086,79.39,75,9,10.09
452,Karasburg,Namibia,2022-01-22 23:35:41,-28.0167,18.75,75.16,54,99,7.11
453,Ancud,CL,2022-01-22 23:35:42,-41.8697,-73.8203,55.22,93,86,23.55
454,Joacaba,BR,2022-01-22 23:35:42,-27.1781,-51.5047,77.49,65,67,1.95
455,Shaunavon,CA,2022-01-22 23:35:42,49.6501,-108.4181,37.18,94,86,16.67
456,Codrington,AU,2022-01-22 23:35:43,-38.2667,141.9667,86.41,27,100,5.44
457,Manaure,CO,2022-01-22 23:35:43,11.7751,-72.4445,87.91,71,39,19.77
458,Ixtapa,MX,2022-01-22 23:36:43,20.7,-105.2,79.23,73,0,8.05
459,Katherine,AU,2022-01-22 23:36:43,-14.4667,132.2667,77.32,83,100,3.44
460,Klyuchi,RU,2022-01-22 23:36:44,52.2667,79.1667,-12.39,100,40,2.08
461,Amalfi,CO,2022-01-22 23:36:44,6.9102,-75.0776,61.81,98,86,1.79
462,Wanning,CN,2022-01-22 23:36:45,18.8003,110.3967,70.97,92,61,4.52
463,Tiznit,MA,2022-01-22 23:36:45,29.5833,-9.5,61.83,31,82,8.75
464,Payo,ID,2022-01-22 23:36:45,-3.7508,103.6372,72.48,96,89,0.98
465,Shenxian,CN,2022-01-22 23:36:46,36.2411,115.6672,31.69,90,100,10.8
466,Truro,GB,2022-01-22 23:36:46,50.2653,-5.0544,43.56,90,22,3.47
467,Paciran,ID,2022-01-22 23:36:46,-6.8767,112.3761,78.35,85,100,9.4
468,Sooke,CA,2022-01-22 23:36:47,48.3746,-123.7276,47.19,82,81,16.11
469,Erdaojiang,CN,2022-01-22 23:36:47,41.7764,126.0319,6.24,93,48,2.26
470,Nemuro,JP,2022-01-22 23:36:47,43.3236,145.575,23.58,77,35,8.1
471,Nangomba,TZ,2022-01-22 23:36:48,-10.9,38.5,69.6,98,100,3.02
472,Tchibanga,GA,2022-01-22 23:36:48,-2.85,11.0333,71.71,97,63,1.61
473,Ramos Arizpe,MX,2022-01-22 23:36:48,25.55,-100.9667,63.82,59,38,8.72
474,Svetlyy,RU,2022-01-22 23:36:49,54.675,20.1347,32.97,76,100,11.74
475,Shakawe,BW,2022-01-22 23:36:49,-18.3667,21.85,69.08,47,66,7.31
476,Kupang,ID,2022-01-22 23:36:49,-10.1667,123.5833,79.38,100,75,9.22
477,Kropotkin,RU,2022-01-22 23:36:50,45.4375,40.5756,28.47,95,100,10.29
478,Miri,MY,2022-01-22 23:36:50,4.4148,114.0089,73.54,100,40,0.0
479,Brecksville,US,2022-01-22 23:36:50,41.3198,-81.6268,26.71,66,100,4.0
480,Chaparral,CO,2022-01-22 23:36:51,3.7232,-75.4832,70.77,89,33,4.14
481,Jackson,US,2022-01-22 23:34:36,42.4165,-122.8345,56.37,60,1,3.44
482,Nizhniy Baskunchak,RU,2022-01-22 23:36:52,48.2198,46.8311,28.09,93,100,12.35
483,Esso,RU,2022-01-22 23:36:52,55.9333,158.7,2.39,96,66,5.61
484,Mungeli,IN,2022-01-22 23:36:53,22.0667,81.6833,61.03,79,61,2.28
485,Cheney,US,2022-01-22 23:32:46,47.4874,-117.5758,40.77,91,100,6.91
486,Casablanca,MA,2022-01-22 23:33:26,33.5928,-7.6192,62.33,63,85,4.0
487,Olafsvik,IS,2022-01-22 23:36:53,64.8945,-23.7142,34.81,69,100,28.99
488,Privolnyy,RU,2022-01-22 23:36:54,44.0998,46.6587,33.37,91,100,5.19
489,Kristinehamn,SE,2022-01-22 23:36:54,59.3098,14.1081,32.58,95,96,5.77
490,Alice Springs,AU,2022-01-22 23:36:54,-23.7,133.8833,80.15,74,2,11.5
491,Kirs,RU,2022-01-22 23:36:55,59.3388,52.2447,9.73,96,92,5.17
492,Amalapuram,IN,2022-01-22 23:36:55,16.5833,82.0167,68.94,92,2,1.88
493,Sioux Lookout,CA,2022-01-22 23:36:56,50.1001,-91.917,-7.22,77,40,6.91
494,Campbell River,CA,2022-01-22 23:36:56,50.0163,-125.2446,40.53,91,100,0.6
495,Vostok,RU,2022-01-22 23:36:57,46.4856,135.8833,-6.68,95,64,1.25
496,Hays,US,2022-01-22 23:36:57,30.0502,-98.0336,52.3,37,19,1.99
497,Huesca,ES,2022-01-22 23:36:57,42.1362,-0.4087,38.1,88,0,2.3
498,Puri,IN,2022-01-22 23:36:58,19.8,85.85,64.92,75,3,6.53
499,Provost,CA,2022-01-22 23:36:58,52.3501,-110.2683,23.38,98,100,1.36
500,Hundested,DK,2022-01-22 23:36:58,55.9667,11.8667,39.99,93,98,10.69
501,Sao Joao Do Paraiso,BR,2022-01-22 23:36:59,-15.3136,-42.0144,67.69,92,42,5.19
502,Trelew,AR,2022-01-22 23:36:59,-43.249,-65.3051,75.45,25,80,27.42
503,San Blas,MX,2022-01-22 23:36:59,21.5167,-105.2667,84.09,76,32,3.65
504,Hervey Bay,AU,2022-01-22 23:38:00,-25.2986,152.8535,81.03,77,18,5.99
505,Semirom,IR,2022-01-22 23:38:00,31.4167,51.5667,18.72,42,0,2.44
506,Manacapuru,BR,2022-01-22 23:38:00,-3.2997,-60.6206,75.78,90,73,3.0
507,Gamba,GA,2022-01-22 23:38:00,-2.65,10.0,76.1,91,69,6.46
508,Bhawana,PK,2022-01-22 23:38:01,31.5692,72.649,51.21,93,99,8.3
509,Trencianske Teplice,SK,2022-01-22 23:38:01,48.9106,18.1669,28.26,94,29,3.38
510,Valdivia,CL,2022-01-22 23:38:02,-39.8142,-73.2459,60.89,73,49,5.14
511,Central Point,US,2022-01-22 23:38:02,42.376,-122.9164,58.24,59,0,1.01
512,Linxia,CN,2022-01-22 23:38:02,35.6003,103.2064,27.7,77,99,1.21
513,Taltal,CL,2022-01-22 23:38:03,-25.4,-70.4833,67.91,76,5,5.82
514,Itororo,BR,2022-01-22 23:33:23,-15.1169,-40.0703,70.68,97,9,1.97
515,Yashkul,RU,2022-01-22 23:38:03,46.1711,45.3435,33.87,91,100,12.39
516,Doka,SD,2022-01-22 23:38:03,13.5167,35.7667,72.84,35,63,12.01
517,Cap-Aux-Meules,CA,2022-01-22 23:38:04,47.3821,-61.8597,19.42,68,90,4.61
518,Puerto Madryn,AR,2022-01-22 23:38:04,-42.7692,-65.0385,75.87,26,78,31.09
519,Miahuatlan,MX,2022-01-22 23:38:05,18.5667,-97.4333,55.87,69,34,8.75
520,Cockburn Town,TC,2022-01-22 23:38:05,21.4612,-71.1419,78.42,68,9,11.59
521,North Bend,US,2022-01-22 23:38:06,43.4065,-124.2243,58.91,85,3,7.83
522,Krasnoturansk,RU,2022-01-22 23:38:06,54.3186,91.5639,-12.21,100,88,2.04
523,Boende,CD,2022-01-22 23:38:06,-0.2167,20.8667,75.61,53,50,2.15
524,Dhidhdhoo,MV,2022-01-22 23:37:32,6.8833,73.1,80.37,68,100,6.73
525,Praya,CV,2022-01-22 23:38:07,14.9215,-23.5087,72.14,78,75,9.22
526,Boa Vista,BR,2022-01-22 23:38:07,2.8197,-60.6733,87.78,51,40,5.75
527,Hay River,CA,2022-01-22 23:38:07,60.8156,-115.7999,-2.22,78,100,6.91
528,Alekseyevsk,RU,2022-01-22 23:38:08,57.8406,108.3492,-16.56,100,100,1.59
529,Borba,BR,2022-01-22 23:38:08,-4.3878,-59.5939,75.31,96,97,1.23
530,Havre-Saint-Pierre,CA,2022-01-22 23:38:08,50.2334,-63.5986,17.6,85,75,5.75
531,Salalah,OM,2022-01-22 23:38:09,17.0151,54.0924,66.29,6,31,5.75
532,Jining,CN,2022-01-22 23:38:09,35.405,116.5814,33.58,89,98,7.94
533,Keflavik,IS,2022-01-22 23:38:09,64.0049,-22.5624,34.23,93,75,23.02
534,Labrea,BR,2022-01-22 23:38:09,-7.2586,-64.7981,72.1,97,100,1.32
535,San Andres,CO,2022-01-22 23:38:10,12.5847,-81.7006,82.42,69,40,12.66
536,Cabedelo,BR,2022-01-22 23:38:10,-6.9811,-34.8339,79.47,72,1,11.83
